"","peak_id","m_h_ratio","pvalue","p_adj_BH"
"56",109,1.02349098722635,0.70989438321277,0.88926103070453
"57",110,0.720022901209784,0.000870212401667913,0.0624582385099444
"58",114,1.06129894584829,0.499192040933912,0.780219241502011
"59",116,1.05384465690358,0.556758796927293,0.810968821260763
"60",118,0.976020467351853,0.770428639446194,0.914488574554263
"61",119,1.11366878158155,0.216848107985756,0.573883936486248
"62",121,1.0567736172002,0.530061445433844,0.802890572683471
"63",122,1.06529173782403,0.464936698243423,0.767652413505775
"64",123,0.975037809746447,0.760442415570778,0.908373362274311
"65",124,0.966905266159401,0.685370297534407,0.877853298614281
"66",125,1.05820224253734,0.519779736702553,0.795330720899101
"67",126,0.942817979668795,0.400366184923768,0.722062438430959
"68",127,0.868686895524822,0.101982674631015,0.461748061763077
"69",130,0.899573274583776,0.163987283358991,0.528309263537904
"70",135,1.00280852848945,0.974361278512632,0.990706083509326
"71",137,1.05738608082153,0.333086816627753,0.674579019216259
"72",138,1.08647577484502,0.332941752447643,0.674579019216259
"73",139,0.703180081552552,0.113038597481059,0.464491080000414
"74",142,0.704712582059233,0.110007766815395,0.464491080000414
"75",143,0.874923778488425,0.125092858967606,0.486400285033133
"76",144,1.21046063667693,0.0323370339182662,0.299316683410947
"77",145,0.973942763678432,0.756563316147442,0.907760438582084
"78",146,0.975052423105379,0.7662653938226,0.911273844932067
"79",147,0.973963017308981,0.755151772293269,0.907760438582084
"80",148,0.862813472353272,0.101701131721926,0.461748061763077
"81",150,0.86436130470025,0.0987034308712453,0.460155793652883
"82",151,0.8692683938546,0.135531353040133,0.495028794403621
"83",153,0.863603261829814,0.105343300014789,0.464491080000414
"84",154,0.870851403440808,0.121689417821349,0.482230009094683
"85",156,0.870670610380594,0.115239965015382,0.465668589814844
"86",160,0.998621821965146,0.986815840699945,0.993556579710259
"87",161,1.02799492187303,0.753683014579207,0.907338500383903
"88",162,0.874770605226619,0.127344025514109,0.491333519386058
"89",163,0.960574666235547,0.639826829017791,0.857159814022134
"90",164,0.963589180929304,0.665058728760012,0.871805191146455
"91",170,0.437782743620684,0.00131123232736783,0.0749300370287044
"92",173,0.985504123172874,0.862653733284221,0.950170678093462
"93",178,0.918265986210995,0.330361358309692,0.673994562718689
"94",180,0.939004294652513,0.494928082028955,0.780219241502011
"95",183,0.97402800388991,0.756997243354025,0.907760438582084
"96",185,0.802739075296812,0.0254916679955998,0.272340270768665
"97",186,0.928471118146242,0.367290912793517,0.698083977876806
"98",190,1.09833814884688,0.301870116733024,0.647922480810266
"99",191,1.06665007394003,0.378346647526704,0.706157914145446
"100",192,0.936789664152664,0.549419354024388,0.808835124696696
"101",194,0.993754725076415,0.96528415175752,0.988544204703849
"102",197,0.941599502463105,0.542237111968443,0.806411744873744
"103",200,1.09582435835103,0.396854691921566,0.721482887463126
"104",201,1.03944304014566,0.633562527933646,0.855070762258533
"105",202,0.954363783386872,0.63527343486584,0.855070762258533
"106",203,1.00714104681587,0.934321605184685,0.973705100467012
"107",204,1.01733681157614,0.843370134009385,0.943545691822914
"108",205,1.01028270866744,0.903019247408112,0.964623744104515
"109",208,1.00504658370158,0.951792554105355,0.983728387878967
"110",209,1.01251578468264,0.882994281918629,0.95731312911431
"111",212,0.989490464884034,0.910960612441171,0.967059316823141
"112",213,1.09057887957897,0.168978451595046,0.530954031015203
"113",219,1.32577954419448,0.018903909776796,0.243290729250682
"114",220,1.4439749542908,5.53961704012939e-06,0.00413817950098763
"115",222,0.918028909221438,0.631196745897528,0.853865144378297
"116",229,1.12530923507739,0.176723373670816,0.536777231249651
"117",234,0.721359235019982,0.107893285625652,0.464491080000414
"118",237,0.740884667597942,0.00919383253225248,0.17627766661329
"119",243,0.535485096984124,0.00243463373739039,0.0852164658760987
"120",246,0.986290636932383,0.874330466381446,0.953492133680056
"121",247,0.939576487815944,0.467373262932734,0.767652413505775
"122",249,1.10367037256388,0.241885387267998,0.601478260783793
"123",250,0.940630940150889,0.517745477626857,0.793510401680965
"124",251,0.861426667885,0.417061563818855,0.735139473185393
"125",252,1.25816533255472,0.0117977456125915,0.205258925982032
"126",255,0.755791628635988,0.180621718560916,0.539875661798467
"127",256,1.0487924057446,0.499185403631917,0.780219241502011
"128",258,1.04780489170642,0.531875901785777,0.802890572683471
"129",264,0.756216022872957,0.202838339186241,0.558846391980859
"130",266,1.06692855033446,0.394869686821618,0.718953625521144
"131",269,0.624030266532297,0.0218597464553072,0.25832995968253
"132",270,0.926567280251804,0.619351404954373,0.844787555295048
"133",272,0.661426036087571,0.116501643017977,0.467749118014484
"134",274,0.568257336230471,0.0573201199099653,0.37069752507263
"135",275,0.7184214880243,0.0196103785962777,0.24730135155977
"136",278,0.935000037218877,0.725230892583417,0.897242825788171
"137",282,0.997358349482399,0.988268891686255,0.993556579710259
"138",292,0.642681612584997,0.0738672715800214,0.414031288141895
"139",294,0.974637041864715,0.756461687962761,0.907760438582084
"140",296,0.742981556765128,0.0636609768443409,0.383394152213194
"141",297,1.14085809836642,0.0330886766956328,0.303258857233871
"142",302,0.949486555963389,0.517484511419685,0.793510401680965
"143",304,0.964633164887896,0.634837961283094,0.855070762258533
"144",305,1.1109133728554,0.458351845315499,0.763513401904099
"145",306,0.989396764919169,0.906843773783398,0.966511316471359
"146",309,0.59552914521653,0.0523856387542964,0.35793678261572
"147",312,1.0161569538988,0.865419397633117,0.950170678093462
"148",313,0.906796298268616,0.522174556567052,0.796703804517552
"149",314,0.821629250869638,0.10938439484635,0.464491080000414
"150",315,1.02801620406308,0.773207906101458,0.917208115886767
"151",318,0.897864767779714,0.26119873873855,0.616047190363599
"152",321,1.12967481720387,0.141096872284615,0.501173956564823
"153",324,0.810389967492758,0.100896320907391,0.460155793652883
"154",325,0.679605363858442,0.109875136056787,0.464491080000414
"155",327,1.18201825371856,0.0395850857470215,0.339636420633121
"156",329,1.17949945527141,0.0390680454093382,0.3367378776337
"157",332,1.14428906351461,0.24751791837651,0.606370493649887
"158",333,1.15245530126983,0.0784538674600591,0.424748536661435
"159",334,1.19736218938643,0.129177568543601,0.491345447962403
"160",336,1.13620880022707,0.156820724497655,0.516052786919604
"161",337,0.784127579591932,0.0980161749154048,0.460155793652883
"162",338,1.05592292805839,0.659718798808857,0.869417559641603
"163",340,1.09703157057987,0.433509209543866,0.747385945751657
"164",341,1.00185502123912,0.979799350476695,0.991561010492404
"165",345,0.808900509562677,0.265147317189844,0.619801060637145
"166",347,0.856601883509636,0.0622989299839996,0.37851478972409
"167",348,0.926640473558635,0.36022230820954,0.690872412419124
"168",349,0.797379440152802,0.310768933950622,0.652936088607153
"169",350,0.838935942195232,0.0460236621623653,0.346380891344528
"170",351,0.848097509071216,0.0596497392215924,0.37360619999124
"171",352,0.815188824181446,0.0172587913101744,0.233097930389943
"172",355,1.25752512386774,0.0302458372807348,0.292843778507653
"173",356,0.896530625348206,0.301807579637362,0.647922480810266
"174",357,0.978843465040712,0.823397589882521,0.939722506254895
"175",359,0.933970017295051,0.450217297689597,0.759234061930418
"176",360,0.917077496223472,0.271266727923946,0.625803403223379
"177",362,1.05706201057158,0.517261018014468,0.793510401680965
"178",366,1.08724356353582,0.41750326021358,0.735228327967494
"179",368,1.0573750006612,0.446104057144049,0.756898778054775
"180",369,1.05075826782101,0.563837494110647,0.81271532994541
"181",370,1.11380681367737,0.224991749258913,0.584729594547023
"182",371,0.984473863373738,0.874197158652189,0.953492133680056
"183",372,0.962448587857407,0.695296462660945,0.882851377526592
"184",373,0.905116570333297,0.228165965748668,0.58757523756853
"185",374,0.937512693015111,0.439063321357976,0.753030057359262
"186",375,0.960683122953832,0.694949498123745,0.882851377526592
"187",376,0.951157147601503,0.539560139094079,0.806411744873744
"188",377,0.99353427917711,0.93704971475123,0.975110396781203
"189",378,0.965333353999617,0.674472660648934,0.873421178056062
"190",381,0.948657968560424,0.488080112127078,0.777997692765912
"191",382,0.762743377993109,0.0170990389473883,0.233097930389943
"192",384,0.752806098411412,0.0153684951507503,0.2273811211674
"193",385,0.752811085953877,0.0126717966747704,0.207721612030716
"194",386,1.04617505550453,0.576357024241927,0.819179992747746
"195",387,0.679033953632831,0.0362756998811043,0.318514205965397
"196",388,0.65403999610841,0.024063792914162,0.272340270768665
"197",389,1.03082877935771,0.720562584061912,0.895461041965828
"198",390,0.878868579125946,0.252973982265041,0.609309941932926
"199",393,1.06444520546737,0.53583792943075,0.804184879712763
"200",394,0.926788541140065,0.345708032919703,0.680194129692275
"201",396,0.807850143275879,0.0169180220428315,0.233097930389943
"202",397,0.816675415501554,0.0220313790857905,0.258731008138752
"203",398,1.05164709772223,0.510089800093148,0.788777749550189
"204",399,0.873670807676271,0.130668107160087,0.49255589649966
"205",400,0.805212644681575,0.00951700734374245,0.177462403329202
"206",402,0.927693844659727,0.463506140030166,0.767652413505775
"207",403,0.758607197429508,0.00733094518557795,0.157368579061916
"208",404,0.732886956042023,0.0025075345636787,0.0856664990027688
"209",405,1.31745064472182,0.00651715624140513,0.147990713997486
"210",408,0.775980589380161,0.0249502801074931,0.272340270768665
"211",410,0.954957753548024,0.539046757775886,0.806411744873744
"212",411,0.947528882004532,0.479792136867165,0.77651113279363
"213",412,0.956283886922191,0.558255325162453,0.811261992250772
"214",413,0.97521243946045,0.742088281521437,0.900416387620468
"215",419,0.994741944459469,0.949475083434566,0.98241392168147
"216",420,0.822448190910794,0.0336011284633028,0.305007344843218
"217",421,1.3878127172405,0.0647970354408382,0.384983435835052
"218",422,0.972663493382546,0.704827858716025,0.887053949449036
"219",423,0.973296151199054,0.725748026964961,0.897242825788171
"220",424,1.00086490791268,0.991647267472431,0.994293071281056
"221",425,0.995906173682659,0.95962120609163,0.987474395534596
"222",426,1.15021623889411,0.131592900501772,0.49255589649966
"223",427,0.988662309831224,0.88445747319981,0.95731312911431
"224",433,1.25737200465619,0.0276721370198296,0.279548093872364
"225",437,1.27162206632664,0.0173675946006344,0.233097930389943
"226",440,1.09182412428401,0.348447392080402,0.681094233542389
"227",441,1.31043583088314,0.0143721468072058,0.223183998766444
"228",442,1.20431019596317,0.0539110543620115,0.358653584759707
"229",443,1.29512547144684,0.0153669374504155,0.2273811211674
"230",446,1.2174043083277,0.0285196727210865,0.28504502682405
"231",447,1.16235373553995,0.0440610609934692,0.346380891344528
"232",448,1.0232827586673,0.825919817261199,0.939722506254895
"233",449,0.98714947575039,0.859171123256178,0.949078507112498
"234",450,1.23720345647469,0.0247395727592986,0.272340270768665
"235",451,0.871275356764744,0.31926641193412,0.663817837527824
"236",452,1.2073237390455,0.0594737634551415,0.37360619999124
"237",453,1.06116973881555,0.411868299392481,0.730964242782713
"238",454,0.895548577142408,0.399937972168145,0.722062438430959
"239",455,1.16645822632501,0.0846425609318499,0.433984904652742
"240",456,1.06867420643939,0.584126879955454,0.82092326659409
"241",457,1.07812081948952,0.453866364241895,0.762122339955782
"242",458,1.3745952162961,0.00163498218104145,0.0749300370287044
"243",459,1.36376589420767,0.00201684827018162,0.0791587767152339
"244",460,1.08773678830663,0.371799203981842,0.702827670303703
"245",461,1.03546643616296,0.778092189182814,0.920097686264636
"246",462,0.972658335365163,0.762736731516245,0.908802992085621
"247",463,1.01954110265768,0.784127816558816,0.922672896129997
"248",464,1.1294590505241,0.176644102687186,0.536777231249651
"249",467,1.15687474733462,0.195216662625534,0.550974086853785
"250",468,1.02085395794308,0.920262611620568,0.97016522500111
"251",469,1.06166766069321,0.385070047705232,0.7121521846832
"252",470,1.0483951786869,0.559956280162379,0.811743281388049
"253",473,0.99125127306845,0.915266255915211,0.969986065913526
"254",476,1.04343143366195,0.590824477605953,0.824705985937888
"255",477,1.05505744591583,0.485482313384897,0.777766251310189
"256",478,1.09075437686125,0.162166547308171,0.524459453342605
"257",480,1.04863270089896,0.543330105912805,0.806411744873744
"258",481,1.0387824013432,0.621871921709621,0.846124070161027
"259",482,1.23592188472669,0.0168968904660154,0.233097930389943
"260",483,0.885219975127961,0.188430140475338,0.547233746450016
"261",484,1.00247752070574,0.977373393749632,0.991561010492404
"262",485,1.17986239857315,0.0610135595932312,0.375093134624303
"263",486,1.04262489722648,0.643499929857706,0.859371974557661
"264",487,1.26671608504202,0.0299447604709116,0.291534740543227
"265",488,0.951795484679842,0.582627562200563,0.82092326659409
"266",490,1.17578465447443,0.0306142933107174,0.292843778507653
"267",491,1.07629444128601,0.375220130410851,0.70503862504199
"268",492,1.06893051282675,0.423650498480785,0.741191142127928
"269",493,1.16079313663545,0.149570145989155,0.507848644372315
"270",494,0.814821252330311,0.346430702386588,0.680903022787028
"271",495,1.1994347623,0.143979794626224,0.503639149000667
"272",497,1.17862360555537,0.0490636339293607,0.346875429532872
"273",499,0.998441913882927,0.983726589678277,0.99205520894663
"274",500,0.976963173633307,0.807849730938074,0.930831633795174
"275",501,0.904084912130045,0.237012213902111,0.596460751711475
"276",502,0.880853939590556,0.30609324617714,0.64988611250491
"277",504,1.17081353064204,0.0314930435933323,0.298865802585209
"278",505,0.835332756870521,0.191033516907706,0.550974086853785
"279",506,0.898449681344519,0.420365414937495,0.73750384189314
"280",507,1.10537839044163,0.255549672032552,0.610282080425428
"281",511,1.1377026185437,0.109077232001041,0.464491080000414
"282",513,1.16045340308046,0.197655425342575,0.553572930414066
"283",516,0.882596027966875,0.253059903636902,0.609309941932926
"284",517,0.927865183833402,0.377895238786501,0.706157914145446
"285",518,0.920467143296044,0.338637315759672,0.67666293346602
"286",520,0.918971521219473,0.453084953325847,0.761490722092367
"287",521,0.604069049229141,0.000477393207290492,0.0433673596832263
"288",526,1.0174678412126,0.889050402163498,0.958938609671766
"289",527,0.969905816568929,0.702956877495307,0.88674977579784
"290",528,0.971876353669416,0.70909047585206,0.888951572499687
"291",530,1.01164095211262,0.882988895123022,0.95731312911431
"292",532,1.05054095232398,0.547845416614514,0.8073737551519
"293",534,0.984467790348697,0.845937388226709,0.943893320948923
"294",536,1.00289615606571,0.970235658249117,0.990689053610261
"295",537,0.90460462345026,0.224277357405208,0.584489812155876
"296",540,0.578695251372979,0.00256549921880732,0.0860816612881957
"297",542,0.588189482630805,0.00306748428602514,0.0971882445408244
"298",543,0.97824298881259,0.886484658361089,0.958403149056666
"299",557,1.16363822695971,0.253939223750141,0.610168544023677
"300",562,1.00121247451833,0.989652116693681,0.993924914278734
"301",563,0.923341817280103,0.339629386627905,0.67666293346602
"302",564,0.695120892248998,0.0717946736209776,0.408794520405506
"303",566,1.05454921597576,0.575402815877572,0.819179992747746
"304",567,1.08662673969328,0.381844755465713,0.70874874745753
"305",570,0.833846467453286,0.188767006257371,0.547366056724691
"306",571,0.834048847517415,0.17857346508197,0.536863265422434
"307",575,0.903712763737467,0.264980604357021,0.619801060637145
"308",576,1.08241809068743,0.416710485062278,0.735139473185393
"309",577,0.725889008043749,0.19280123218644,0.550974086853785
"310",579,0.880869896800331,0.103425874152618,0.463811975018542
"311",580,0.976644291893072,0.832241093307829,0.942513420080076
"312",584,0.966201000361334,0.740077830106263,0.900416387620468
"313",585,0.980294206784636,0.784198305013095,0.922672896129997
"314",587,1.07078888353429,0.428180446842113,0.743352891850305
"315",588,0.979194397300396,0.797845655940609,0.928267484527804
"316",590,0.981850859960145,0.862312940906229,0.950170678093462
"317",594,1.01634849892039,0.839781551160189,0.943545691822914
"318",597,1.05982028029733,0.838708433806135,0.943545691822914
"319",598,0.986328536421942,0.832662201880216,0.942513420080076
"320",600,0.949653358302675,0.693794730630245,0.882627148851883
"321",604,0.970494139236802,0.759348190924386,0.908373362274311
"322",607,1.05880838637553,0.437367654989435,0.75120093576339
"323",613,0.940232723535012,0.805308043125968,0.930611201127733
"324",616,1.09038750444384,0.652983374177123,0.865907841033027
"325",619,0.90077235762229,0.539327696411904,0.806411744873744
"326",620,0.881139149493813,0.5908412878302,0.824705985937888
"327",621,0.74947840857319,0.173128157484382,0.534168752611769
"328",622,1.20891248556067,0.444364625899665,0.756305373247709
"329",626,0.960280754794853,0.67953132735851,0.87485350060625
"330",631,0.922822647876858,0.3567922804405,0.68972499480216
"331",632,0.92853327276246,0.751611990682459,0.907102244790772
"332",633,0.683681421164656,0.0929696213923823,0.452564555948929
"333",635,0.790863457062742,0.302164768866005,0.647922480810266
"334",637,0.934028630625946,0.467148131005858,0.767652413505775
"335",639,0.997358349482399,0.988268891686255,0.993556579710259
"336",640,0.964910980088897,0.864355488963708,0.950170678093462
"337",643,1.03042023267185,0.679660735545601,0.87485350060625
"338",644,0.568514907374502,0.0161383948066524,0.233097930389943
"339",647,0.911961392266015,0.449058838565452,0.759234061930418
"340",648,1.10557315628971,0.509096789402629,0.788777749550189
"341",649,0.958986022184896,0.659194741463738,0.869417559641603
"342",651,0.810389967492758,0.100896320907391,0.460155793652883
"343",652,0.976647958500098,0.717451572576694,0.8927758310408
"344",658,0.880208013423921,0.5444623242237,0.806817592441903
"345",663,0.990834377000127,0.889026869811829,0.958938609671766
"346",666,1.08212124124281,0.486337080582396,0.777766251310189
"347",667,0.586429974143485,0.0344430251937349,0.30826637256329
"348",669,0.906796298268616,0.522174556567052,0.796703804517552
"349",670,0.840438237752655,0.443236358865176,0.755069010251738
"350",671,1.15846664891138,0.045144867837493,0.346380891344528
"351",674,0.874095764471514,0.334760805401831,0.676360810053806
"352",675,0.948939458307301,0.721673763063338,0.896085915071061
"353",677,0.902191491780179,0.336304075048409,0.67666293346602
"354",678,1.03454745714568,0.716069135233369,0.891930486998675
"355",680,1.0231793782773,0.91959608205306,0.97016522500111
"356",685,0.968026635274434,0.677931717744058,0.87485350060625
"357",686,1.11622345739468,0.280047787227604,0.633224780024871
"358",687,1.28405645798045,0.0158663445586981,0.232912979889013
"359",688,1.14520428634039,0.174698276482948,0.534168752611769
"360",689,1.25795760948316,0.0121775685261079,0.205282095975922
"361",691,1.32050076386797,0.00162058541935296,0.0749300370287044
"362",696,0.749271850462731,0.0129342355548663,0.207721612030716
"363",698,0.650507959997029,0.122800845890091,0.483737504040842
"364",700,0.888161974348762,0.613336359872128,0.843632553194647
"365",701,1.01582317024123,0.85190996227142,0.945619030985184
"366",705,0.959228651616013,0.62013379262546,0.844787555295048
"367",706,0.944868765111555,0.498509254105102,0.780219241502011
"368",708,1.12843165864868,0.145275369216797,0.503639149000667
"369",709,1.29057994326474,0.0957643152587968,0.460155793652883
"370",710,0.85385766495569,0.0769591307778512,0.42036688003367
"371",712,1.0259248255673,0.846954560961079,0.943907247951285
"372",719,0.949366458110534,0.450530058037475,0.759234061930418
"373",720,0.838698194080468,0.0817794608464758,0.431639345310472
"374",723,1.05004788253252,0.540057755799735,0.806411744873744
"375",725,1.23447016005765,0.0862688549597835,0.438366600682254
"376",727,0.92707159392294,0.363730115069181,0.69315302861561
"377",728,0.94234703742438,0.477096162844836,0.774872689077509
"378",730,0.930969736885766,0.571870158207579,0.817143746974937
"379",736,0.654204745446336,0.0203551005411896,0.248358661798021
"380",738,0.989724449140834,0.931259178835356,0.973705100467012
"381",743,1.29639411704974,0.00874470631785868,0.174801097566558
"382",746,0.927951971682635,0.409095055078291,0.729307028929894
"383",748,0.510108672697978,0.00742927319540541,0.157368579061916
"384",749,0.859748495867455,0.351795713480733,0.68217146091878
"385",751,0.9800320987919,0.804646647349245,0.930611201127733
"386",752,0.662876996770244,0.0235516367823304,0.271494021558274
"387",753,0.987846409682769,0.838520432650132,0.943545691822914
"388",757,1.26058322655536,0.124283546508432,0.486111243757208
"389",759,0.921696968339106,0.691309460777411,0.881817562650474
"390",761,0.9691250687572,0.765295640765076,0.910696965799606
"391",766,0.986885923251543,0.858691874277819,0.949078507112498
"392",770,1.21235078847032,0.0291337695415611,0.288117647203123
"393",773,0.979314558633541,0.78356311188811,0.922672896129997
"394",774,0.968791193847178,0.871137750333758,0.952220961534108
"395",775,0.913330720321557,0.323344596732246,0.665459471259463
"396",779,1.18054114847769,0.0986623487433087,0.460155793652883
"397",783,1.28845733012571,0.0162112246298718,0.233097930389943
"398",785,1.14553597986289,0.176830817532482,0.536777231249651
"399",790,0.91718352508712,0.285884725049901,0.635855017261909
"400",795,0.977214911128612,0.921445509845746,0.97016522500111
"401",796,1.11838920642088,0.494357332057385,0.780219241502011
"402",797,1.14571760448302,0.397412755621519,0.721482887463126
"403",799,1.05455373185337,0.483451099357507,0.777766251310189
"404",801,0.787921129070149,0.0547329446712153,0.360853343990223
"405",804,0.852018360597737,0.173494577824454,0.534168752611769
"406",805,0.670968626015123,0.108909505568237,0.464491080000414
"407",808,0.674978128159709,0.131423096726527,0.49255589649966
"408",812,1.03683858405462,0.65290869867869,0.865907841033027
"409",813,1.00738986995341,0.923285577468332,0.970276062675054
"410",818,0.916478517873762,0.304232283509994,0.647922480810266
"411",819,1.17629846651554,0.0585116794276637,0.37360619999124
"412",823,0.982911041407921,0.859784102794582,0.949197608196838
"413",826,1.19785814407356,0.0405047526839335,0.34438203752539
"414",827,1.21988761850166,0.0632141496188404,0.381927289819296
"415",830,0.936583014456726,0.48253404862705,0.777599894828668
"416",831,1.0968370192026,0.371268078345034,0.702827670303703
"417",832,0.842978283776039,0.0429866171529122,0.346380891344528
"418",834,0.928089279813362,0.403975350743618,0.725688034462005
"419",837,0.818976509986964,0.273427414235267,0.627018586621077
"420",842,1.03300650143796,0.688697309694837,0.879118372905297
"421",843,1.04335039585729,0.596641319694198,0.829207869604585
"422",845,1.08700690587925,0.330231098463481,0.673994562718689
"423",846,1.09189730191409,0.22569682994517,0.585751855617369
"424",849,0.981479036103635,0.897025564939004,0.96248901069169
"425",850,0.978058436664443,0.842793695811876,0.943545691822914
"426",852,1.4104261019069,0.000119361556980638,0.0170534347686437
"427",855,0.88094386984103,0.137589241158458,0.49865215337966
"428",861,1.06870316139472,0.728203996448622,0.897242825788171
"429",868,0.950280544988366,0.581526437259288,0.82092326659409
"430",877,1.09516054178862,0.146186862865817,0.503915759054081
"431",878,1.05249483784367,0.563568319614648,0.81271532994541
"432",885,0.936959939770257,0.489946869162745,0.778702311219811
"433",891,0.756255384076429,0.0270026600566993,0.278499718346317
"434",895,0.792418584204956,0.234791081273659,0.595374415267482
"435",896,1.04792519923767,0.583604356362892,0.82092326659409
"436",897,1.051266611301,0.61684479235011,0.844787555295048
"437",898,0.942050068907202,0.477130229517125,0.774872689077509
"438",901,0.860469506578612,0.0976133161078264,0.460155793652883
"439",902,0.637295246887999,0.0037179730872846,0.106542727770495
"440",904,1.12056840011259,0.178160109085012,0.536863265422434
"441",905,0.904995115588819,0.2827875319278,0.63415156210942
"442",906,0.965670075222771,0.739241325241758,0.900416387620468
"443",909,0.867483807255121,0.34509284434546,0.679695444994884
"444",910,0.826382021430183,0.291869624789507,0.641430438572495
"445",916,0.900310601193272,0.321881548540942,0.665030530207789
"446",919,0.836589335003066,0.180296772336289,0.539875661798467
"447",929,0.957699813397503,0.649414982391365,0.865832415873121
"448",934,1.09933789690653,0.303652698662185,0.647922480810266
"449",935,0.827583355233936,0.451040473138474,0.759413126368452
"450",939,0.829214015065001,0.427946500843463,0.743352891850305
"451",940,1.26671651614678,0.0913133090602773,0.448985900737659
"452",948,0.876845745045302,0.166105472009352,0.528908727839461
"453",950,0.948375961748209,0.553339136168958,0.808835124696696
"454",951,1.07712611863781,0.333704915081575,0.674953213604176
"455",953,1.0941933711944,0.142840609556445,0.503639149000667
"456",955,1.08397576090418,0.200425916074207,0.55774728284562
"457",956,1.09962060054469,0.236696922880353,0.596460751711475
"458",961,0.954752204213525,0.688466059246446,0.879118372905297
"459",962,0.890811231993869,0.252362379330294,0.609309941932926
"460",963,1.11623379005315,0.133733536943907,0.495028794403621
"461",964,0.95629990546803,0.709174245437483,0.888951572499687
"462",967,0.912994541985155,0.380306433756387,0.708221792892221
"463",974,0.94850011784555,0.470922967704339,0.770787679718165
"464",976,0.892154741104925,0.541451039007063,0.806411744873744
"465",979,0.966238002562635,0.867322375564126,0.95026165812536
"466",985,1.06149216068052,0.408992449920929,0.729307028929894
"467",987,0.981614928364468,0.844282987472763,0.943545691822914
"468",988,0.889948917673568,0.211071929588521,0.566937580002757
"469",994,0.861409285774313,0.140181020618891,0.501173956564823
"470",995,1.13644841249202,0.13763877941384,0.49865215337966
"471",996,1.02469331071515,0.783275725745021,0.922672896129997
"472",997,1.02199205955143,0.810605874752514,0.932147147282726
"473",1000,0.971665870424002,0.688613730735757,0.879118372905297
"474",1007,1.10303157453096,0.243291251006917,0.60150560610789
"475",1009,1.07504293511906,0.329478626931209,0.673656517958369
"476",1011,1.14303538769332,0.0753633838427454,0.416493524236819
"477",1012,1.0502834600515,0.575809436749717,0.819179992747746
"478",1014,1.09295054912306,0.193863315723422,0.550974086853785
"479",1023,1.09796116555014,0.122161513746178,0.482230009094683
"480",1031,1.05108118001746,0.634828807837809,0.855070762258533
"481",1043,0.750391945955168,0.226885276696674,0.585892927011174
"482",1044,1.23780915326792,0.0258589148347471,0.272971353789269
"483",1054,0.820630356031308,0.348702848678966,0.681094233542389
"484",1059,0.464813690574347,0.00202215076228378,0.0791587767152339
"485",1063,0.746990154879451,0.195048556309227,0.550974086853785
"486",1066,0.960587108694017,0.653461699518638,0.865907841033027
"487",1068,1.05232932761388,0.52487781725394,0.79758398812804
"488",1073,1.30233327456751,0.0112709206271363,0.199793017531973
"489",1074,0.939096201292025,0.450031354732813,0.759234061930418
"490",1075,0.998367193266546,0.981655400026118,0.99205520894663
"491",1092,0.921860324986727,0.671982404613608,0.872412111845538
"492",1101,0.777217384103838,0.0459796508958843,0.346380891344528
"493",1109,1.15658204016203,0.170533486292327,0.53227976867655
"494",1110,1.03683175614879,0.67789845185733,0.87485350060625
"495",1111,1.18933051216217,0.00423066944299376,0.111963773005426
"496",1113,0.961914469240466,0.670105143603964,0.872412111845538
"497",1123,0.769886516822691,0.100759263937232,0.460155793652883
"498",1126,0.998342532980506,0.983290193263282,0.99205520894663
"499",1140,1.0865916485462,0.174157176233764,0.534168752611769
"500",1142,1.3251641829153,0.00375171827338937,0.106542727770495
"501",1157,1.23320219253433,0.0246071949799504,0.272340270768665
"502",1162,1.03452790757313,0.716238371705051,0.891930486998675
"503",1164,1.12784491593613,0.192554930254022,0.550974086853785
"504",1169,0.90077235762229,0.539327696411904,0.806411744873744
"505",1176,0.945020038067549,0.448775301036456,0.759234061930418
"506",1178,0.96002253122023,0.560314548142788,0.811743281388049
"507",1179,0.462984068271016,0.00600057318289944,0.142722493805925
"508",1180,0.702986365094089,0.287242889162829,0.636204514286737
"509",1188,0.7915820650115,0.304041534541166,0.647922480810266
"510",1198,0.852368539232878,0.44636391495482,0.756898778054775
"511",1200,1.03046583663635,0.67911634403774,0.87485350060625
"512",1211,0.695191246246597,0.0717774637771738,0.408794520405506
"513",1214,0.987574179058599,0.835225529111848,0.94302589244307
"514",1223,0.976383809481585,0.830301565428024,0.941542933880058
"515",1226,1.31419508428464,0.00843573145066284,0.170438058019306
"516",1227,0.889899780629722,0.21177390588876,0.566937580002757
"517",1231,1.32703621568452,0.00310340323174532,0.0971882445408244
"518",1232,1.19098038032211,0.0585318976692637,0.37360619999124
"519",1233,1.2705952743165,0.0288938126767817,0.287256476294565
"520",1234,1.27175155590404,0.0127656499840449,0.207721612030716
"521",1236,1.28437195845346,0.00647901339143492,0.147990713997486
"522",1237,1.33047298899178,0.00323621341609439,0.0996859837514975
"523",1244,1.08590653130413,0.182178619096848,0.5420415550737
"524",1248,1.19736218938643,0.129177568543601,0.491345447962403
"525",1250,1.02085395794308,0.920262611620568,0.97016522500111
"526",1251,0.871346164405208,0.465886588695196,0.767652413505775
"527",1252,1.14428906351461,0.24751791837651,0.606370493649887
"528",1254,0.926047732424705,0.590619744719744,0.824705985937888
"529",1258,0.941498547977801,0.491826158377807,0.778739038692518
"530",1259,1.33241627861903,0.00476438157688155,0.119363639772806
