"","peak_id","f_h_ratio","pvalue","p_adj_BH"
"1584",6098,1.17589429730656,0.107005044705756,0.834284145236993
"1585",6101,1.14503302128519,0.187155035620317,0.869361965186374
"1586",6107,1.069957629824,0.306521058159582,0.882487742359328
"1587",6109,1.1241088188778,0.308317205792667,0.882487742359328
"1588",6117,1.13765263530076,0.223042469146745,0.882487742359328
"1589",6118,0.914887875753568,0.557309312558906,0.89501175298376
"1590",6119,1.14185297981115,0.206139407085998,0.872294512329286
"1591",6120,1.12198964625344,0.241978950914006,0.882487742359328
"1592",6121,1.11155335921085,0.289672041144161,0.882487742359328
"1593",6136,1.1396253643337,0.196404165047283,0.869361965186374
"1594",6137,1.13962158713142,0.195219008843427,0.869361965186374
"1595",6155,1.14465423897072,0.170346071753697,0.863187115782878
"1596",6176,1.02804114751921,0.740521342730513,0.939872159607995
"1597",6185,1.16321148158544,0.113886543372507,0.837857369479801
"1598",6193,1.15642660083309,0.171573415825307,0.863187115782878
"1599",6198,0.959761698380784,0.5250170882375,0.89417296087885
"1600",6215,1.02050594953275,0.923225061075892,0.990509313951452
"1601",6217,0.939852392762054,0.421911585901578,0.882487742359328
"1602",6218,1.0752725922643,0.47896320830846,0.888655968132355
"1603",6223,1.00922765508829,0.931039476970353,0.990509313951452
"1604",6226,1.04518425667969,0.679298366543938,0.920938176751884
"1605",6228,0.960039462822763,0.546012796849004,0.89417296087885
"1606",6229,1.11453724830101,0.312977902434034,0.882487742359328
"1607",6232,1.0821952550141,0.466129054791965,0.888655968132355
"1608",6246,0.945600142565498,0.591773618796361,0.896727927192228
"1609",6275,0.946464542259709,0.438877668925996,0.882487742359328
"1610",6292,1.04681308463548,0.559645088927081,0.89501175298376
"1611",6317,0.966795683274192,0.640831742400129,0.912803654841101
"1612",6340,0.949689364650498,0.433251372080865,0.882487742359328
"1613",6359,0.946308922145644,0.550737033416376,0.89417296087885
"1614",6373,0.947824036474712,0.473936083637402,0.888655968132355
"1615",6374,0.885272896895486,0.224292651955759,0.882487742359328
"1616",6376,0.902438177094856,0.13414617141313,0.863187115782878
"1617",6381,0.974120185833729,0.712984833672025,0.92466074603127
"1618",6383,0.970477444146185,0.63718509420442,0.912803654841101
"1619",6386,1.13705148005222,0.0842930323599927,0.803030750772879
"1620",6390,0.971952432643969,0.654424522255086,0.917168722757335
"1621",6391,1.0099537391107,0.884409929427962,0.983762170507927
"1622",6393,1.00312128441769,0.961549498429778,0.993837556267058
"1623",6397,0.982889626696075,0.849853210137188,0.967216342730331
"1624",6398,0.948495909799651,0.424237350649761,0.882487742359328
"1625",6401,0.991293048925916,0.889927494492054,0.985472013887305
"1626",6406,1.00655389530472,0.921457541986257,0.990509313951452
"1627",6408,1.30020922262765,0.341060768906061,0.882487742359328
"1628",6409,1.27025504716762,0.389422420412695,0.882487742359328
"1629",6413,0.852661807589488,0.641925661925392,0.912803654841101
"1630",6414,0.992944454736674,0.912517564022863,0.990509313951452
"1631",6415,0.842337728838395,0.615971082827684,0.907772285986838
"1632",6420,1.00167181200298,0.979488014737339,0.994344621237225
"1633",6423,0.980582386636727,0.7598443175441,0.942714091811601
"1634",6428,0.98433972641348,0.817146181778421,0.960187501107492
"1635",6429,1.00495223979824,0.942285296627206,0.990509313951452
"1636",6430,1.00859498548336,0.954770839180964,0.993307351418544
"1637",6431,0.974691899303499,0.755716650751948,0.942714091811601
"1638",6432,0.989291797615572,0.869791736384222,0.979819348121076
"1639",6434,0.997216594014076,0.979822150478011,0.994344621237225
"1640",6435,0.969519331938462,0.628991129611758,0.912803654841101
"1641",6437,0.9732287436563,0.772378036944727,0.946596068742317
"1642",6438,1.05178718399231,0.622745740156162,0.912803654841101
