"","peak_id","term","estimate","std.error","statistic","p.value","p_adj_BH"
"228",5239,"Timepoint",0.095916983006017,0.0202342382403035,4.74033081289738,3.46832387499745e-06,2.85832480750886e-05
"229",4815,"Timepoint",0.201540164006178,0.0427854770133384,4.71048070688443,3.97188625211059e-06,3.25902806450471e-05
"230",4579,"Timepoint",0.051538277178682,0.0109476215904611,4.70771452527996,4.02196552634601e-06,3.28577096695832e-05
"231",7121,"Timepoint",0.0334554695916707,0.00712336159300637,4.69658449242796,4.22968476574401e-06,3.44050981594502e-05
"232",7424,"Timepoint",0.0516751529529094,0.0110161387082825,4.69085895896148,4.34052877250854e-06,3.51545412221704e-05
"233",56,"Timepoint",-0.0614714592134794,0.0131405675268461,-4.67799119694742,4.59994946178472e-06,3.70957297798004e-05
"234",6444,"Timepoint",-0.063384327923226,0.0136052102791736,-4.65882750965288,5.01416961524271e-06,4.02633534488934e-05
"235",4546,"Timepoint",-0.0487091903785054,0.0104692983062545,-4.65257450438737,5.15693512761596e-06,4.12335366161293e-05
"236",1326,"Timepoint",0.0787928917457521,0.0170228263376296,4.62866096281424,5.73988561096001e-06,4.51265483807275e-05
"237",1531,"Timepoint",-0.040670985117064,0.00878145098549359,-4.63146525377753,5.66837456946174e-06,4.51265483807275e-05
"238",1928,"Timepoint",-0.071926073193688,0.0155363608466768,-4.62953158101195,5.71759190957559e-06,4.51265483807275e-05
"239",3151,"Timepoint",0.0414251595907245,0.00894678560628101,4.63017237851796,5.70123644037466e-06,4.51265483807275e-05
"240",7117,"Timepoint",0.032806351350907,0.00710983056260069,4.61422407496964,6.12199289126959e-06,4.79301026778982e-05
"241",746,"Timepoint",-0.237175396835152,0.0514248952067276,-4.61207350801024,6.18096717064331e-06,4.81910261976713e-05
"242",1386,"Timepoint",0.0900347623611809,0.0195319639360439,4.60961133534721,6.24915776824526e-06,4.85213530848464e-05
"243",3163,"Timepoint",-0.0617614915153343,0.0134046390902252,-4.60747142087335,6.30901078551872e-06,4.87844908065418e-05
"244",7116,"Timepoint",0.0322003079642724,0.00703162336224809,4.57935618923389,7.14846886836109e-06,5.50490696870922e-05
"245",7122,"Timepoint",0.037054841660415,0.00810170900427153,4.57370681184405,7.32964700949737e-06,5.62139050238594e-05
"246",1722,"Timepoint",0.0397916453653533,0.00870573613733765,4.57073873336141,7.42659590348026e-06,5.6526034588924e-05
"247",6784,"Timepoint",0.0536316742387859,0.0117340050869554,4.57061965129093,7.43051119928911e-06,5.6526034588924e-05
"248",2903,"Timepoint",0.0492979500863799,0.0109033374959702,4.52136330775785,9.23211294733257e-06,6.9948146080798e-05
"249",4892,"Timepoint",-0.118025987194396,0.0261217216821994,-4.51830812035735,9.35670415117026e-06,7.06071399286596e-05
"250",6434,"Timepoint",-0.0637135544215054,0.0141040469419729,-4.51739523298788,9.39424426937993e-06,7.06071399286596e-05
"251",3521,"Timepoint",-0.0538222968636013,0.0119329234794752,-4.51040325165719,9.68660817195249e-06,7.25144890641384e-05
"252",819,"Timepoint",0.043309173111065,0.00964327943122359,4.49112497672068,1.05386863476869e-05,7.85801255845386e-05
"253",5640,"Timepoint",0.0571954349765646,0.0127506851565057,4.48567541857796,1.07923127322159e-05,8.01531842839276e-05
"254",1858,"Timepoint",-0.0621111972290181,0.0138885450316969,-4.47211691989809,1.14490181916245e-05,8.4695689693159e-05
"255",7202,"Timepoint",0.0636922826349764,0.0144629325460166,4.40382905972404,1.53833687636264e-05,0.000113354313360212
"256",7200,"Timepoint",0.0681048582451308,0.0155191439714516,4.38844168018633,1.64340466171148e-05,0.000120623334349839
"257",5263,"Timepoint",0.136028852558239,0.0310066845425462,4.38708151371635,1.65301599707317e-05,0.000120856694883287
"258",5936,"Timepoint",0.0568294690631483,0.0130019405236275,4.3708451796004,1.77198732563173e-05,0.000129052875382249
"259",7115,"Timepoint",0.0354015088997811,0.00810500109704265,4.36785985293677,1.79473708469402e-05,0.000130205057225485
"260",6833,"Timepoint",-0.0572859580500958,0.0132020297499759,-4.33917807602278,2.02804644083645e-05,0.000146565356243526
"261",3524,"Timepoint",-0.0510080379744638,0.01177670235402,-4.33126663484468,2.09734652596696e-05,0.000150992878248733
"262",370,"Timepoint",0.0292992746997578,0.0067662855227649,4.33018597887742,2.10698668845129e-05,0.000151107938458014
"263",2256,"Timepoint",-0.0676453977137184,0.0156450488498369,-4.32375752629391,2.16521532168826e-05,0.000154693520511492
"264",3670,"Timepoint",-0.0509149894491845,0.0117843521312421,-4.32055906698522,2.19475762161079e-05,0.00015621021102298
"265",5836,"Timepoint",0.0523476507386633,0.0121199744250689,4.31912221121423,2.20815425041294e-05,0.0001565706353406
"266",3665,"Timepoint",0.0635030823568664,0.0147125025774063,4.31626652384667,2.23501217302682e-05,0.000157879243350278
"267",2850,"Timepoint",0.0846135721731104,0.0197909212258613,4.27537309696043,2.65563140376821e-05,0.000186888816767059
"268",109,"Timepoint",-0.0964987838634342,0.0226191372334125,-4.26624512100702,2.75935378553049e-05,0.000192744452156572
"269",349,"Timepoint",0.0257239996795068,0.00602922329586013,4.26655282400468,2.75579509320149e-05,0.000192744452156572
"270",7381,"Timepoint",0.0477182685913218,0.0112084340669321,4.25735373080382,2.86410438491642e-05,0.000199320449602147
"271",7204,"Timepoint",0.0655129222706093,0.0153938201762839,4.25579365747952,2.88287151893196e-05,0.000199886183914139
"272",485,"Timepoint",-0.0260245221758897,0.00614090371472308,-4.2378977728465,3.10673513613759e-05,0.000214616004441269
"273",2386,"Timepoint",0.0885888855769995,0.0209262144253772,4.23339280465213,3.16565273690149e-05,0.000217885036360363
"274",1529,"Timepoint",-0.052353150579665,0.0123740341378034,-4.23088784115467,3.19887384943998e-05,0.000219368027850282
"275",7101,"Timepoint",0.0277829789552545,0.00658217455629625,4.22094229158332,3.33408888215757e-05,0.000227809200348148
"276",5910,"Timepoint",0.0892351681227172,0.0211599343912846,4.21717603053966,3.3867046292254e-05,0.00023056586950415
"277",3851,"Timepoint",-0.126915475086855,0.0301029909807311,-4.21604202612604,3.40270172012498e-05,0.000230818647368767
"278",557,"Timepoint",0.028763216572069,0.0068729872889037,4.18496577441757,3.87025158719707e-05,0.000261590026343284
"279",877,"Timepoint",-0.101426270824983,0.0242620946975638,-4.18044163495771,3.94323176467628e-05,0.000265567472610277
"280",5784,"Timepoint",0.0694069219642326,0.0166203446191926,4.17602183074374,4.01579593184948e-05,0.000269488591283756
"281",36,"Timepoint",-0.0455563404063281,0.0109655119475509,-4.15451103644119,4.38753021652936e-05,0.000293386807005646
"282",7476,"Timepoint",0.0473669145255722,0.0114113390424709,4.15086383370797,4.45372747305902e-05,0.000296757231272266
"283",1551,"Timepoint",0.0315711759683797,0.0076162298280566,4.14524990462841,4.55748592527748e-05,0.000301532255408324
"284",6037,"Timepoint",0.074877603969098,0.018060236131027,4.14599252334583,4.54362948338082e-05,0.000301532255408324
"285",7345,"Timepoint",0.0766494252127475,0.0184976932940142,4.14372884199302,4.58599317322725e-05,0.000302353725350667
"286",953,"Timepoint",0.0848973069147144,0.02055271198867,4.13071068000737,4.8370282796424e-05,0.000316651068322844
"287",6744,"Timepoint",0.0600813842395458,0.0145421330806139,4.13153860623378,4.82068052101962e-05,0.000316651068322844
"288",7472,"Timepoint",0.0293791210992499,0.00711378865153485,4.12988388302922,4.85340647562422e-05,0.000316651068322844
"289",2724,"Timepoint",0.0331080873744125,0.00804602611690856,4.11483717469379,5.1608677219819e-05,0.000334388636193241
"290",7207,"Timepoint",0.0609414753934956,0.0148081378415279,4.11540438410773,5.14894821284502e-05,0.000334388636193241
"291",1527,"Timepoint",-0.0377772489891399,0.00918410251639689,-4.11333049927242,5.19265728177695e-05,0.00033529220042814
"292",1993,"Timepoint",-0.0552841407518694,0.0134655827736621,-4.10558842354762,5.35897321686184e-05,0.000344846255975459
"293",1513,"Timepoint",-0.0368267210907613,0.00898790640108646,-4.09736366261109,5.54121320061446e-05,0.000355356300476265
"294",482,"Timepoint",-0.0238474760747479,0.0058427566395468,-4.08154532970548,5.90843228585077e-05,0.000377617151874612
"295",622,"Timepoint",0.034299203013109,0.00842134831490043,4.07288734897964,6.11912242316291e-05,0.000389126276977989
"296",1559,"Timepoint",0.115995447286613,0.0284829575988176,4.07245093435902,6.12992964265486e-05,0.000389126276977989
"297",7019,"Timepoint",0.0327778238216462,0.00805302557314555,4.07024956321393,6.18472122246677e-05,0.000391282531212628
"298",4904,"Timepoint",0.0355028964230438,0.00873275359979,4.06548702163056,6.30485948088165e-05,0.000397544663240826
"299",478,"Timepoint",0.12278607123828,0.0302106881206605,4.06432553763343,6.33449385305015e-05,0.000398077389628135
"300",3801,"Timepoint",0.0691098436861616,0.0170288098702239,4.05840714723141,6.48756757462923e-05,0.000406337982424278
"301",5921,"Timepoint",0.0536710855772541,0.0132355489522471,4.05507061104117,6.57540922350898e-05,0.000410471559168551
"302",2735,"Timepoint",-0.0640718980453207,0.0158640343562553,-4.03881488191915,7.0198133794345e-05,0.000436762560925742
"303",929,"Timepoint",-0.207173794822868,0.0513372132311839,-4.03554812938354,7.11250393002674e-05,0.000441069138102979
"304",6722,"Timepoint",0.120292523294518,0.029843774878137,4.03074087596881,7.2510243015429e-05,0.000448180087585497
"305",3276,"Timepoint",0.0440925202750491,0.01094864511121,4.02721248402728,7.35432323260612e-05,0.000453074536198914
"306",5636,"Timepoint",0.0643982077574335,0.0160035239482762,4.02400171147117,7.44953835643624e-05,0.000457440606919729
"307",8272,"Timepoint",0.0418061137706623,0.0103989870168054,4.02021020923491,7.56348460395162e-05,0.000462924676574107
"308",6819,"Timepoint",0.0434363547125456,0.0108080032261604,4.01890652728615,7.60304571291876e-05,0.000463835158914752
"309",1937,"Timepoint",0.0755520313620927,0.0188364192499122,4.01095507376991,7.84863075131901e-05,0.000477267869958849
"310",467,"Timepoint",0.180069532133429,0.0450001319426301,4.00153342579077,8.14938729155013e-05,0.000493958023252345
"311",4309,"Timepoint",-0.0889020312447698,0.0222321849627181,-3.99879865131802,8.23871745628973e-05,0.000497766884256218
"312",901,"Timepoint",-0.177762177927656,0.0444872067156775,-3.99580443572807,8.3375891638412e-05,0.000502125962783898
"313",813,"Timepoint",0.057005270194773,0.0142854449427556,3.99044414949647,8.51741323139539e-05,0.000511316915712203
"314",1530,"Timepoint",-0.0354363563202591,0.00891133933591128,-3.97654662049017,9.00096148924609e-05,0.000536993054952659
"315",4745,"Timepoint",0.0664932187654426,0.0167215027719634,3.97650974749293,9.0022784624847e-05,0.000536993054952659
"316",1501,"Timepoint",0.0295046406872368,0.00742918960933439,3.97144806348269,9.18481143342329e-05,0.000546147489981088
"317",648,"Timepoint",0.0394828740988655,0.00995830927632583,3.96481701896217,9.42926172016951e-05,0.000558310909754055
"318",909,"Timepoint",0.0318104261626798,0.00802423446236195,3.96429420300318,9.44879559881796e-05,0.000558310909754055
"319",6468,"Timepoint",0.0628767585911508,0.0159079678669928,3.95253241123356,9.89854069541437e-05,0.000583051973877229
"320",587,"Timepoint",0.0279907676298493,0.00710704270767106,3.93845496378363,0.00010463558492583,0.000611884512618815
"321",4242,"Timepoint",0.057888436135148,0.0147002664968575,3.93791746207614,0.000104857271454635,0.000611884512618815
"322",4258,"Timepoint",0.0630569154608445,0.0160102288823342,3.93853928786876,0.000104600846794046,0.000611884512618815
"323",1777,"Timepoint",-0.15164567680918,0.0385934745992676,-3.92930873376345,0.000108469151864048,0.000631001660534197
"324",532,"Timepoint",0.0314996749352846,0.008022031353778,3.92664570183333,0.000109610151437775,0.000633715306312554
"325",1681,"Timepoint",0.0314996749352846,0.008022031353778,3.92664570183333,0.000109610151437775,0.000633715306312554
"326",1575,"Timepoint",-0.0333660741991622,0.00852815354740019,-3.91246170858801,0.000115881751489976,0.000667919665796518
"327",3600,"Timepoint",-0.0656227941369694,0.0167965436391569,-3.90692249231482,0.000118422174797987,0.000680474820933998
"328",1092,"Timepoint",0.0267280535575726,0.00685686674018982,3.89799810471928,0.000122626516732808,0.000702485441893127
"329",1648,"Timepoint",-0.0676493404952469,0.0173912686482611,-3.88984506325884,0.000126590823147746,0.000722991357734392
"330",4722,"Timepoint",0.0517347825844904,0.0133066915092692,3.8878772043714,0.000127565705040896,0.000726351393248014
"331",327,"Timepoint",0.0286302241211478,0.00737380816106025,3.88269175110072,0.000130168782333928,0.000738933963762692
"332",6437,"Timepoint",-0.05278328501972,0.0136235194513315,-3.87442358109314,0.000134423750568232,0.000760789841318398
"333",1066,"Timepoint",-0.11919767578418,0.0308962612629165,-3.85799675791997,0.000143271342469786,0.000808428986488671
"334",5928,"Timepoint",0.0541381813563935,0.0140360335369643,3.85708549454653,0.000143777957830523,0.0008088586310286
"335",5397,"Timepoint",0.0417994790738007,0.0108621246427584,3.84818628477694,0.000148815443406681,0.000834699158690008
"336",3433,"Timepoint",0.051243953378734,0.0133260842637271,3.84538716434633,0.000150434153624935,0.000841267186491826
"337",1012,"Timepoint",-0.161860993295509,0.0421453942703436,-3.84053812042295,0.000153277838302515,0.000854626285372181
"338",1886,"Timepoint",0.0432938809468218,0.0112783059460066,3.83868651498599,0.00015437706304305,0.000858208584194946
"339",3666,"Timepoint",0.0547604939722045,0.0142737466734979,3.83644849700734,0.000155715645839475,0.000863096455847711
"340",108,"Timepoint",-0.0979429935178329,0.0255619981456903,-3.83158597225491,0.000158661933056114,0.00087684050650717
"341",1395,"Timepoint",0.0633746872176576,0.0165506267029155,3.82914123768459,0.000160163094256348,0.000882540921136886
"342",400,"Timepoint",-0.0475230515267634,0.0124281481039667,-3.82382404274659,0.00016347458976564,0.000898154251958003
"343",3912,"Timepoint",-0.0647423393985795,0.0169380253169676,-3.82230739339633,0.000164430953318441,0.000900774814243003
"344",5922,"Timepoint",0.0562154902245553,0.0147102017956858,3.82153086717289,0.000164922659128256,0.000900842082854633
"345",5474,"Timepoint",0.0515582514040076,0.0135372221508533,3.80862859672859,0.000173298904965164,0.000943851137476937
"346",1725,"Timepoint",0.0323766255637098,0.00850868897419978,3.80512505062564,0.000175641964544629,0.000953847547339184
"347",1573,"Timepoint",-0.035033569078699,0.00924057512577633,-3.79127582448562,0.00018520038970305,0.0010028574416485
"348",5924,"Timepoint",0.0617035045289172,0.0162792819853745,3.79030872395678,0.000185885908123792,0.0010036770728868
"349",6747,"Timepoint",0.0554445665447703,0.0146315512996785,3.78938401056547,0.000186543623509507,0.00100434231683199
"350",948,"Timepoint",-0.149899578232395,0.0396524719013309,-3.78033376091653,0.000193097904547624,0.00103665989327138
"351",1495,"Timepoint",-0.0353927884363855,0.00937167529755958,-3.77657007019885,0.000195887172564531,0.00104863816879987
"352",192,"Timepoint",-0.131595836543082,0.0348772339477766,-3.77311563010204,0.000198480723907818,0.00105950363699656
"353",237,"Timepoint",-0.0582145161784561,0.0154367767640467,-3.77115748114215,0.00019996525120721,0.00106139747745296
"354",7396,"Timepoint",-0.127074398774945,0.0336921753960643,-3.77162938519514,0.000199606531190575,0.00106139747745296
"355",3548,"Timepoint",-0.0330481732282209,0.00878241605339848,-3.76299335254476,0.00020626849091741,0.00109177040685581
"356",590,"Timepoint",0.0447521986052858,0.0119105804888398,3.75734823732719,0.000210736133147065,0.00111228425332398
"357",6423,"Timepoint",-0.0459509958764327,0.0122424453425674,-3.7534164613878,0.000213901630675592,0.00112582959114688
"358",368,"Timepoint",0.086652725792787,0.0231054833043394,3.75031003036898,0.000216434333496158,0.00113597796826615
"359",5932,"Timepoint",0.0591287398289119,0.0157696786894525,3.74952089977966,0.000217082214657946,0.00113620468340468
"360",5079,"Timepoint",0.0721798407108356,0.019259822104956,3.74768989648467,0.00021859254031608,0.00114093162014976
"361",3839,"Timepoint",-0.0488966475812829,0.0130521294065876,-3.74625825856462,0.000219780349777635,0.00114395367654342
"362",3309,"Timepoint",0.0801920339885697,0.0214449756028731,3.73943227885164,0.00022552803686462,0.00117062757256525
"363",3250,"Timepoint",0.107928731865902,0.0289139587945078,3.73275526305318,0.000231287338790663,0.00119721462696324
"364",1587,"Timepoint",0.0260033171208617,0.0069888058497009,3.720709614787,0.000242030050931549,0.00124595744027501
"365",7428,"Timepoint",0.0457246295637956,0.0122870749611719,3.72136002330002,0.000241438171813585,0.00124595744027501
"366",6735,"Timepoint",0.0803816717077689,0.0216514125788519,3.71253706496185,0.000249584780972321,0.00128133826078413
"367",65,"Timepoint",-0.0624888866692491,0.0168603696181042,-3.70625840860275,0.00025553927845166,0.00130833325398003
"368",1902,"Timepoint",0.0402399342550147,0.0108628933642092,3.70434771896007,0.000257377744145159,0.00131116497227
"369",2522,"Timepoint",0.0927665833383095,0.0250433946028583,3.70423358372198,0.000257487958897089,0.00131116497227
"370",470,"Timepoint",0.0618096155668216,0.0167081575147468,3.69936754021307,0.000262228466300946,0.00133169537345805
"371",3898,"Timepoint",-0.0621848904169812,0.0168620421386095,-3.6878623541448,0.000273766161097054,0.00138654074582578
"372",597,"Timepoint",0.0516583847234214,0.0140229898097545,3.68383528935372,0.000277916436406114,0.00140377683872873
"373",7097,"Timepoint",0.0234038663019913,0.00635871437436337,3.68059719687197,0.000281296530556593,0.00141704069950627
"374",2786,"Timepoint",0.0632610071147253,0.0171985217278856,3.6782816637173,0.00028373732133811,0.00142551451014521
"375",278,"Timepoint",0.0249819515237759,0.00679706973180975,3.67540021060286,0.000286802514288917,0.00143707179826367
"376",644,"Timepoint",0.141517323460358,0.0385332101661963,3.67260663853296,0.000289803984653174,0.00144824916798754
"377",2131,"Timepoint",0.0322517955276355,0.00880408289672762,3.66327713016232,0.000300043627064186,0.00149544290518198
"378",329,"Timepoint",0.0266375705761141,0.00728290758969949,3.65754614459048,0.000306501628370958,0.00152358878229902
"379",495,"Timepoint",0.0911793772581626,0.0249430292099757,3.65550537148457,0.000308832723422254,0.00152946921552077
"380",5934,"Timepoint",0.053498761053088,0.0146367951463278,3.6550870951084,0.000309312560882328,0.00152946921552077
"381",313,"Timepoint",-0.0201861596412832,0.00552794245464965,-3.65165878749411,0.000313271978553967,0.00153376023507318
"382",502,"Timepoint",-0.0359629309907519,0.00984850421610412,-3.65161350410409,0.000313324595086229,0.00153376023507318
"383",669,"Timepoint",-0.0201861596412832,0.00552794245464965,-3.65165878749411,0.000313271978553967,0.00153376023507318
"384",1879,"Timepoint",0.037026861395478,0.0101401518655704,3.65150955196223,0.000313445412596115,0.00153376023507318
"385",3142,"Timepoint",0.0625982496905012,0.0171747945852115,3.64477428710571,0.000321367569576672,0.00156844068372615
"386",1876,"Timepoint",-0.045759742593597,0.0126373825917985,-3.62098260942852,0.00035088648287441,0.00170807176508035
"387",378,"Timepoint",-0.0303470157699468,0.00838294694466073,-3.62008920851819,0.000352043146121023,0.00170927408672197
"388",520,"Timepoint",-0.0325570909591435,0.00900908388327267,-3.61380706195808,0.000360278311169886,0.00174474986259849
"389",3682,"Timepoint",0.0651748298276501,0.018042189759293,3.61235696426928,0.000362204784978925,0.0017495701567491
"390",6065,"Timepoint",0.0761577226399553,0.0210912706543333,3.61086460309154,0.000364197517283507,0.00175468496147618
"391",3792,"Timepoint",-0.0608207116426368,0.0168483585566848,-3.60988944044673,0.000365505204151006,0.00175648153094563
"392",3876,"Timepoint",-0.0499439108864785,0.0138708265962628,-3.60064416780574,0.000378124290650205,0.00181248862788708
"393",7414,"Timepoint",0.0394326520432536,0.0109588984537235,3.59823135598594,0.000381484345986834,0.00182394169493451
"394",513,"Timepoint",0.0448218624157651,0.0124599995205708,3.59726036439781,0.000382844440825617,0.00182579874190694
"395",333,"Timepoint",0.0266815595428301,0.00742700222923,3.59250727538779,0.000389568231707156,0.00185316128450062
"396",700,"Timepoint",0.046447252827193,0.0129511668310259,3.58633731100765,0.000398461945958672,0.00189068180923319
"397",6888,"Timepoint",-0.0536358828559368,0.0149596301599501,-3.58537492454396,0.000399866260027584,0.00189256600149076
"398",5076,"Timepoint",0.0658114159486806,0.0183718930357869,3.58217935519685,0.000404562658458872,0.00190998300312618
"399",670,"Timepoint",0.0218646316002676,0.00612058119218458,3.57231297383764,0.00041939193288527,0.00197503118268527
"400",1488,"Timepoint",0.0218170931552261,0.00611354532966447,3.56864830123432,0.000425028844321727,0.00199657299620131
"401",1589,"Timepoint",-0.0618705418804007,0.0173574377997662,-3.56449739841406,0.000431499561897912,0.00202191440600044
"402",686,"Timepoint",-0.0558576672436723,0.0157026272804676,-3.55721792576414,0.000443071163521527,0.00207097193098743
"403",3754,"Timepoint",-0.0403684564777772,0.0113594539497074,-3.55373212977524,0.000448714808905351,0.00209214671447433
"404",1603,"Timepoint",0.0382340038370201,0.0107701745143416,3.54998925840129,0.000454849744460866,0.00211550165802467
"405",3659,"Timepoint",-0.0312219613302216,0.00880564810315626,-3.54567443128127,0.000462019820781045,0.00214354381048786
"406",6397,"Timepoint",-0.044846521036341,0.0126532647224298,-3.54426482177708,0.000464385100035612,0.0021492108447461
"407",369,"Timepoint",0.0269008441229307,0.00759445518455331,3.54216905218501,0.000467922744201763,0.00216026249718701
"408",1760,"Timepoint",-0.0536992617142858,0.0151825801171604,-3.53689961125852,0.000476929543650092,0.00219107729222133
"409",3664,"Timepoint",0.0519620616987722,0.0146902551512854,3.5371789777406,0.000476447982443788,0.00219107729222133
"410",4725,"Timepoint",0.0789464859618646,0.0223483473461558,3.53254246227046,0.00048449956673121,0.00222042606314132
"411",687,"Timepoint",0.127417493234038,0.0361296628601657,3.52667263260076,0.00049487595897302,0.00226246210927081
"412",2834,"Timepoint",-0.0713682153580884,0.0203172378672105,-3.51269280915729,0.000520433943517683,0.00237353247541196
"413",5089,"Timepoint",0.0372185632165847,0.0106134336056065,3.5067410415536,0.000531686113347658,0.00241897870939528
"414",1565,"Timepoint",0.0237165448229098,0.00678900104426697,3.49337769552082,0.000557786137471167,0.00253159457079305
"415",5223,"Timepoint",-0.0489997555613328,0.0140874002537795,-3.47826814590482,0.00058874030594966,0.0026656458671793
"416",905,"Timepoint",-0.126302065530853,0.0363520842019234,-3.47441056829888,0.00059689693545137,0.00269608014834886
"417",1481,"Timepoint",0.0212939115183759,0.0061469143671207,3.46416270776037,0.000619082113980686,0.0027895810363782
"418",1964,"Timepoint",-0.0306933978078052,0.0088628164782136,-3.46316522329613,0.000621282244051526,0.00279279745591583
"419",2773,"Timepoint",0.0487484299006483,0.0140908669802567,3.45957633188587,0.000629258843201567,0.00282190302237648
"420",6732,"Timepoint",0.068025935435249,0.019670696456268,3.45823726101843,0.000632259501389762,0.00282860857883658
"421",4460,"Timepoint",0.0709980014691289,0.0205473878588731,3.45532979455924,0.000638820843344039,0.00285117426281104
"422",1905,"Timepoint",0.0492519000084314,0.014263261405459,3.45306018086306,0.000643986934921409,0.00286742049933016
"423",761,"Timepoint",0.0693113158362064,0.0200873107786709,3.45050248885494,0.000649855568067028,0.00288671066760743
"424",3153,"Timepoint",0.0451658497662061,0.0131098127788556,3.44519410979329,0.000662195640567295,0.00292913564321707
"425",4612,"Timepoint",0.0562769166737691,0.0163387159265396,3.4443904237515,0.000664082907935323,0.00292913564321707
"426",6508,"Timepoint",-0.0527644870045299,0.0153170133421004,-3.44482868990531,0.00066305312052269,0.00292913564321707
"427",2110,"Timepoint",0.046342921164734,0.0134578552822555,3.44355918478617,0.000666040166769016,0.00293088869639106
"428",7139,"Timepoint",-0.0480240962430414,0.0139523577330239,-3.44200580016472,0.000669712275595741,0.0029401620697299
"429",3593,"Timepoint",-0.0502932834218587,0.0146315797691167,-3.43731054441668,0.000680926978359694,0.00298242842036798
"430",143,"Timepoint",-0.0985370401563745,0.0286844094153913,-3.43521244343633,0.000685994867765962,0.00299763803844707
"431",580,"Timepoint",0.0498394292521107,0.0146101215641878,3.41129463113276,0.000746313945874667,0.00325365175011253
"432",4252,"Timepoint",0.0335775171647497,0.00988366489982012,3.39727393685321,0.000783939834387301,0.00340977534447625
"433",1420,"Timepoint",0.0757091389042306,0.0223355304267248,3.38962798096988,0.000805197320782093,0.00349414726501051
"434",6066,"Timepoint",0.0700626921441178,0.0206875969548481,3.38670036433104,0.000813478238188397,0.0035219484091152
"435",5217,"Timepoint",-0.164363158183374,0.0486162245656159,-3.38082933530839,0.000830324750813596,0.00358662116500861
"436",4311,"Timepoint",-0.0601592820698153,0.0178154435350088,-3.37680518318824,0.000842059156536993,0.00362896595213993
"437",6374,"Timepoint",-0.0628908184331567,0.0186803226142871,-3.36668802417022,0.000872247510475133,0.00375046469607043
"438",127,"Timepoint",-0.15161742728085,0.0451685637637899,-3.35670241971245,0.000903030267494397,0.00387395861329217
"439",153,"Timepoint",-0.0932730925520434,0.0278286752316881,-3.35169000232662,0.000918861003578351,0.0039328925415119
"440",675,"Timepoint",-0.0179708114821581,0.00536804348470806,-3.34773955042494,0.000931519544698056,0.00397801187383556
"441",3925,"Timepoint",0.0366339617269984,0.0109846532104461,3.33501304275682,0.000973412820343596,0.00414748909166807
"442",493,"Timepoint",0.138484845000086,0.0415378550835407,3.33394309170673,0.000977013695383948,0.0041534134244942
"443",150,"Timepoint",-0.0945889459838357,0.0283984771429532,-3.33077529149506,0.000987747650572567,0.00418956621992292
"444",534,"Timepoint",-0.0286476915451775,0.00861792146732559,-3.32419965229362,0.00101038034516234,0.00422829547563481
"445",796,"Timepoint",0.0394286032078613,0.011857581884805,3.32518076542972,0.00100697308626351,0.00422829547563481
"446",797,"Timepoint",0.0403237718360445,0.0121235902704195,3.32605861272226,0.00100393352361708,0.00422829547563481
"447",2172,"Timepoint",-0.0324161237485024,0.00974688567264394,-3.32579295964074,0.00100485244992941,0.00422829547563481
"448",3629,"Timepoint",0.0376815124173141,0.0113338048419438,3.32470101107296,0.0010086378627012,0.00422829547563481
"449",6646,"Timepoint",0.0570547863648636,0.0171595705937756,3.32495420284931,0.00100775895303161,0.00422829547563481
"450",640,"Timepoint",0.0205649390013699,0.00619311864853893,3.32061117644203,0.00102293420379911,0.00427131859764118
"451",1716,"Timepoint",0.0745375987687337,0.0225515124994928,3.30521506131397,0.00107846098321528,0.00449318888572398
"452",6317,"Timepoint",0.0561230895147214,0.0170226149199875,3.29697227943653,0.00110932888491961,0.00461156852823882
"453",469,"Timepoint",0.0567263399082853,0.0173118064642238,3.27674295721332,0.00118860040730384,0.00492027992853897
"454",5077,"Timepoint",0.064751450340875,0.0197612571144827,3.27668680012364,0.00118882761445274,0.00492027992853897
"455",5516,"Timepoint",0.029633656960806,0.00905654786373379,3.27206982248408,0.00120764618123335,0.00498718060337902
"456",3197,"Timepoint",0.0691876780695531,0.0211837164272228,3.26607837237858,0.00123247965066544,0.00506746009540561
"457",6292,"Timepoint",0.0505503478407117,0.0154754141533161,3.26649402335249,0.00123074166013983,0.00506746009540561
"458",5835,"Timepoint",0.0838563989466983,0.025737740930221,3.25811030478727,0.00126624090076889,0.0051949053549012
"459",1955,"Timepoint",-0.0409755431775929,0.0125882854040754,-3.25505355672403,0.00127941890636053,0.0052375340415064
"460",5518,"Timepoint",0.0349181628132248,0.0107333474673873,3.2532406986098,0.00128729437812752,0.00525831768804699
"461",2158,"Timepoint",0.0457724078336006,0.0140737412443505,3.2523269427008,0.00129128097744986,0.00526316042652558
"462",895,"Timepoint",0.0357931361104823,0.0110293173819231,3.24527211168542,0.00132244824747915,0.00537852869483404
"463",6432,"Timepoint",-0.0402620884231259,0.0124130122655084,-3.24353892205526,0.00133021132500679,0.00539841701876407
"464",6666,"Timepoint",0.0548684519101322,0.0169408333275112,3.23882838874449,0.00135152426802556,0.00547309073193973
"465",773,"Timepoint",-0.121873117997202,0.0376481486045104,-3.2371609897067,0.00135914406613558,0.00549211118337366
"466",3805,"Timepoint",-0.0397215056562275,0.0122750760590244,-3.23594782347803,0.00136471310212447,0.00550278094182806
"467",1223,"Timepoint",0.0478992871079269,0.014809686915723,3.2343213857596,0.00137221247142833,0.00552117180688186
